716,-21.0,-21.0,-21.0,1018.84,68010.205
717,-21.0,-21.0,-21.0,1018.91,68065.288
718,-21.0,-21.0,-21.0,1019.15,68086.483
719,-21.0,-21.0,-21.0,1019.64,68065.876
720,-21.0,-21.0,-21.0,1019.6,68103.994
721,-21.0,-21.0,-21.0,1019.69,68055.773
722,-21.0,-21.0,-21.0,1019.5,68100.46
723,-21.0,-21.0,-21.0,1019.79,68096.711
724,-21.0,-21.0,-21.0,1020.42,68161.783
725,-21.0,-21.0,-21.0,1020.42,68127.796
726,-21.0,-21.0,-21.0,1020.82,68178.653
727,-21.0,-21.0,-21.0,1020.68,68210.902
728,-21.0,-21.0,-21.0,1020.84,68148.291
729,-21.0,-21.0,-21.0,1021.18,68186.288
730,-21.0,-21.0,-21.0,1021.57,68244.978
731,-21.0,-21.0,-21.0,1021.27,68276.796
732,-21.0,-21.0,-21.0,1021.09,68284.127
733,-21.0,-21.0,-21.0,1020.94,68278.645
734,-21.0,-21.0,-21.0,1021.47,68273.253
735,-21.0,-21.0,-21.0,1021.55,68228.88
736,-21.0,-21.0,-21.0,1021.87,68146.911
737,-21.0,-21.0,-21.0,1021.84,68149.496
738,-21.0,-21.0,-21.0,1022.29,68126.6
739,-21.0,-21.0,-21.0,1022.08,68107.937
740,-21.0,-21.0,-21.0,1021.82,68127.737
741,-21.0,-21.0,-21.0,1021.06,68129.033
742,-21.0,-21.0,-21.0,1021.04,68061.061
743,-21.0,-21.0,-21.0,1021.29,68063.536
744,-21.0,-21.0,-21.0,1020.8,68022.435
745,-21.0,-21.0,-21.0,1020.8,68045.169
746,-21.0,-21.0,-21.0,1020.21,68048.982
747,-21.0,-21.0,-21.0,1020.23,68066.941
748,-21.0,-21.0,-21.0,1020.65,68089.377
749,-21.0,-21.0,-21.0,1020.56,68106.84
750,-21.0,-21.0,-21.0,1020.51,68050.354
751,-21.0,-21.0,-21.0,1020.28,68088.875
752,-21.0,-21.0,-21.0,1020.25,68137.805
753,-21.0,-21.0,-21.0,1020.15,68106.7
754,-21.0,-21.0,-21.0,1019.78,68131.335
755,-21.0,-21.0,-21.0,1019.63,68059.808
756,-21.0,-21.0,-21.0,1019.37,68070.805
757,-21.0,-21.0,-21.0,1019.26,67982.627
758,-21.0,-21.0,-21.0,1018.9,68053.944
759,-21.0,-21.0,-21.0,1018.87,68008.519
760,-21.0,-21.0,-21.0,1019.08,68052.617
761,-21.0,-21.0,-21.0,1019.21,68021.828
762,-21.0,-21.0,-21.0,1019.04,68005.275
763,-21.0,-21.0,-21.0,1019.28,68059.851
764,-21.0,-21.0,-21.0,1019.11,68000.071
765,-21.0,-21.0,-21.0,1019.15,68064.741
766,-21.0,-21.0,-21.0,1019.21,68050.993
767,-21.0,-21.0,-21.0,1019.26,68108.439
768,-21.0,-21.0,-21.0,1019.57,68070.676
